INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,YOJ_Missing,Income_Missing,HOME_Val_Missing,CAR_AGE_Missing,AGE_Missing
7162,0,0,0,41,1,7,15497.28485,No,125265.8082,Yes,z_F,Bachelors,Home Maker,11.85225837,Private,12440,1,z_SUV,no,0,0,No,1,9,z_Highly Rural/ Rural,0,0,0,0,0
7163,1,2745.527457,0,51,0,11,49451.13414,No,0,z_No,M,z_High School,z_Blue Collar,42.82524119,Commercial,11550,4,Minivan,no,6079,1,No,2,7,Highly Urban/ Urban,0,0,0,0,0
7164,0,0,0,51,0,14,79950.51417,No,295820.1588,Yes,z_F,Bachelors,z_Blue Collar,41.41891623,Commercial,19450,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7165,0,0,0,55,0,0,0,No,125917.1782,Yes,M,z_High School,Home Maker,30.80282072,Private,7770,10,z_SUV,no,0,0,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
7168,0,0,0,46,0,13,98493.05416,No,280662.6634,Yes,z_F,Masters,Manager,19.91365994,Private,18270,4,z_SUV,no,0,0,No,0,10,Highly Urban/ Urban,0,0,0,0,0
7169,0,0,0,51,0,0,0,No,109798.6756,Yes,M,z_High School,Student,29.10446514,Commercial,6600,4,Pickup,yes,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
7170,1,5065,0,52,0,9,100098.9448,No,262480.4867,z_No,z_F,Masters, ,35.47677022,Commercial,17860,4,Pickup,no,33326,3,Yes,1,19,Highly Urban/ Urban,0,0,0,0,0
7171,0,0,0,46,0,13,61552.09557,No,201806.534,Yes,M,Bachelors,Manager,39.82658333,Commercial,9290,6,Pickup,yes,6499,2,No,4,13,Highly Urban/ Urban,0,0,0,0,0
7172,0,0,0,42,0,3,27901.78149,No,128039.3866,Yes,M,<High School,Clerical,31.10729475,Private,14710,6,Minivan,no,0,0,No,1,7,Highly Urban/ Urban,0,0,0,0,0
7173,0,0,0,36,2,14,69.9921931,Yes,NA,z_No,M,z_High School,Student,35.28832035,Commercial,19790,10,Van,yes,0,0,No,3,8,z_Highly Rural/ Rural,0,0,1,0,0
7174,0,0,0,49,0,0,0,No,0,Yes,M,z_High School,Student,36.16805602,Commercial,10090,4,Pickup,yes,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
7175,0,0,0,50,0,NA,213242.1982,No,488202.4082,Yes,z_F,PhD,Doctor,11.37838666,Private,17570,4,z_SUV,no,0,0,No,3,17,Highly Urban/ Urban,1,0,0,0,0
7176,0,0,0,37,0,10,59557.54659,No,179857.4869,Yes,z_F,Bachelors,Clerical,36.56095203,Private,8710,6,Sports Car,no,0,0,No,2,NA,z_Highly Rural/ Rural,0,0,0,1,0
7178,0,0,0,30,0,8,57410.90361,No,150043.5561,z_No,z_F,Masters,Manager,30.5835815,Private,11280,9,z_SUV,no,3776,1,No,2,14,Highly Urban/ Urban,0,0,0,0,0
7180,1,3350,0,42,0,13,43301.19488,No,163397.2139,Yes,z_F,z_High School,z_Blue Collar,27.29508931,Commercial,23340,6,Sports Car,no,10718,3,No,8,1,Highly Urban/ Urban,0,0,0,0,0
7182,1,3089,2,42,3,0,0,Yes,83912.52875,z_No,z_F,z_High School,Home Maker,7.594671724,Commercial,19620,1,Pickup,no,28816,4,Yes,2,8,z_Highly Rural/ Rural,0,0,0,0,0
7184,0,0,0,42,0,12,85425.67996,No,243537.7587,Yes,M,Bachelors,Professional,35.1017137,Commercial,10040,7,Pickup,yes,0,0,No,0,12,z_Highly Rural/ Rural,0,0,0,0,0
7185,0,0,0,52,0,3,51999.6325,No,0,z_No,M,PhD,Doctor,19.19051094,Private,13840,1,Minivan,yes,6447,4,No,2,15,Highly Urban/ Urban,0,0,0,0,0
7187,0,0,0,49,0,7,56038.22132,No,NA,Yes,z_F,Masters,Lawyer,35.26931361,Private,12000,3,Sports Car,no,39660,2,Yes,0,11,Highly Urban/ Urban,0,0,1,0,0
7188,0,0,0,44,2,13,52350.70237,No,229462.7977,Yes,M,Bachelors,z_Blue Collar,42.93360474,Commercial,11140,1,Pickup,yes,1098,3,No,3,12,Highly Urban/ Urban,0,0,0,0,0
7189,1,4691,0,48,0,12,73342.21619,No,0,z_No,M,z_High School,Manager,34.26197093,Commercial,31440,1,Panel Truck,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7190,1,11802.32722,0,53,0,12,58318.70152,No,206406.0931,z_No,M,Masters, ,13.21734029,Commercial,23710,10,Panel Truck,yes,1429,2,No,2,15,Highly Urban/ Urban,0,0,0,0,0
7191,1,18773.59794,0,36,1,9,72167.40438,Yes,0,z_No,M,Bachelors,Professional,24.01186302,Commercial,8720,4,Pickup,yes,2481,3,No,0,14,Highly Urban/ Urban,0,0,0,0,0
7192,0,0,0,53,0,7,45623.29574,No,135118.0119,Yes,M,Masters,Manager,46.85741423,Commercial,6060,4,Pickup,no,5442,2,No,5,13,Highly Urban/ Urban,0,0,0,0,0
7194,0,0,0,46,0,12,50112.26643,No,185272.6073,Yes,M,Bachelors,Manager,51.94644478,Private,14370,1,Minivan,yes,2894,2,No,0,12,Highly Urban/ Urban,0,0,0,0,0
7195,1,3238,0,54,0,13,65824.5445,No,237061.9854,Yes,M,z_High School,Manager,48.4850427,Private,8080,4,Pickup,yes,2658,2,No,0,9,Highly Urban/ Urban,0,0,0,0,0
7196,0,0,0,47,0,13,10950.85678,No,103160.4317,Yes,z_F,Bachelors,Home Maker,37.42015111,Private,6200,4,z_SUV,no,1862,2,No,0,9,Highly Urban/ Urban,0,0,0,0,0
7197,1,2106,0,57,0,15,162818.4567,No,427324.7716,z_No,z_F,Masters,Lawyer,32.71844749,Private,36350,9,Van,no,8456,2,No,3,16,Highly Urban/ Urban,0,0,0,0,0
7198,1,2112,0,43,0,9,12952.80845,No,0,z_No,M,Bachelors,Student,29.7892643,Private,2800,1,Minivan,yes,1354,2,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
7199,0,0,0,41,2,0,0,No,0,Yes,M,z_High School,Student,43.15195046,Commercial,10950,9,Pickup,yes,1050,3,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
7200,1,2668,0,49,0,12,44496.52501,No,0,z_No,z_F,z_High School,z_Blue Collar,38.59106815,Commercial,14990,9,Minivan,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7201,0,0,0,50,0,12,76861.28088,No,NA,Yes,z_F,Bachelors,Professional,24.75310013,Private,12170,11,Pickup,no,0,0,No,1,5,Highly Urban/ Urban,0,0,1,0,0
7202,0,0,1,54,1,15,94708.55069,Yes,272377.9061,z_No,M,Masters,Lawyer,36.83243213,Private,18650,10,Van,no,678,1,No,7,16,Highly Urban/ Urban,0,0,0,0,0
7203,0,0,0,50,0,11,168175.5368,No,406315.377,Yes,M,PhD, ,42.31721774,Commercial,23320,11,Panel Truck,yes,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
7204,0,0,0,48,0,11,44193.33078,No,199947.2011,Yes,z_F,Bachelors,Clerical,11.95525037,Private,11400,17,z_SUV,no,0,0,Yes,0,11,Highly Urban/ Urban,0,0,0,0,0
7206,0,0,0,51,0,15,167310.3627,No,429112.988,Yes,M,Masters,Manager,16.77058177,Commercial,27520,6,Panel Truck,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7208,1,3043,0,47,0,7,30228.55759,No,NA,z_No,M,<High School,Clerical,27.25504904,Private,6200,4,Minivan,no,2849,2,No,3,7,Highly Urban/ Urban,0,0,1,0,0
7210,0,0,0,48,0,8,47288.1042,No,191476.2941,Yes,z_F,Bachelors,Manager,31.97021212,Private,9820,7,z_SUV,no,0,0,No,1,10,Highly Urban/ Urban,0,0,0,0,0
7211,0,0,0,40,0,NA,93474.16714,No,237915.7589,Yes,M,Masters,Lawyer,45.79802462,Private,5500,16,Pickup,no,1115,1,No,0,13,Highly Urban/ Urban,1,0,0,0,0
7212,0,0,0,35,0,NA,73105.63434,No,257855.981,Yes,M,PhD, ,6.143536971,Commercial,20680,10,Van,no,0,0,Yes,7,13,Highly Urban/ Urban,1,0,0,0,0
7213,0,0,0,49,0,13,73909.6131,No,250497.9021,Yes,M,Bachelors,z_Blue Collar,61.53070083,Private,13790,7,Minivan,yes,8827,4,No,6,8,Highly Urban/ Urban,0,0,0,0,0
7214,0,0,0,44,2,14,102426.0102,No,NA,Yes,z_F,Bachelors,Manager,5,Private,22700,10,Minivan,no,0,0,No,1,4,Highly Urban/ Urban,0,0,1,0,0
7215,1,5453,1,44,1,13,80824.16201,No,259931.8641,Yes,M,Masters,Professional,41.01636561,Private,9580,1,Minivan,no,40929,1,Yes,0,16,Highly Urban/ Urban,0,0,0,0,0
7217,0,0,0,40,0,11,58532.00873,No,166951.977,z_No,z_F,Bachelors,Professional,19.66596788,Private,7720,4,z_SUV,no,0,0,No,0,6,Highly Urban/ Urban,0,0,0,0,0
7218,0,0,0,40,0,13,58231.17714,No,209820.2016,Yes,M,Bachelors,Manager,20.24363984,Commercial,11310,10,Pickup,yes,0,0,No,0,13,Highly Urban/ Urban,0,0,0,0,0
7219,0,0,0,56,0,11,41300.58502,No,216049.9163,z_No,M,Bachelors,Clerical,53.72698816,Private,14310,1,Minivan,yes,0,0,No,0,9,z_Highly Rural/ Rural,0,0,0,0,0
7220,0,0,0,54,0,14,89674.36601,No,261646.1894,Yes,M,Masters,Lawyer,54.62233375,Private,11230,13,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7221,0,0,1,36,3,14,83756.66747,No,271204.3128,Yes,z_F,<High School,z_Blue Collar,48.75172895,Commercial,16140,4,z_SUV,no,0,0,No,0,8,z_Highly Rural/ Rural,0,0,0,0,0
7222,0,0,0,38,0,11,73578.15451,No,NA,Yes,z_F,Bachelors,Professional,33.14530198,Private,8860,1,z_SUV,no,5483,2,No,3,NA,Highly Urban/ Urban,0,0,1,1,0
7223,1,5951,1,45,2,13,81255.10822,Yes,231143.254,z_No,z_F,z_High School,z_Blue Collar,40.18181036,Private,15810,6,z_SUV,no,0,0,Yes,0,1,Highly Urban/ Urban,0,0,0,0,0
7224,1,677,0,33,3,14,6607.363012,No,0,Yes,M,<High School,Clerical,9.387026526,Private,15770,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7225,1,1897,1,38,2,0,0,No,0,Yes,M,z_High School,Student,16.89321133,Commercial,5300,1,Minivan,yes,2185,2,No,4,5,Highly Urban/ Urban,0,0,0,0,0
7226,1,3521,0,39,0,9,59832.87391,No,0,z_No,z_F,Bachelors,Manager,57.75237084,Private,9930,4,z_SUV,no,7578,1,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
7227,0,0,0,45,0,12,2887.295498,No,0,z_No,M,z_High School,Student,33.32708236,Commercial,5800,4,Pickup,yes,0,0,No,2,7,Highly Urban/ Urban,0,0,0,0,0
7228,1,1737,0,40,0,12,31161.94363,No,0,z_No,z_F,<High School,z_Blue Collar,9.106743079,Private,6100,6,Sports Car,no,10224,1,No,3,1,Highly Urban/ Urban,0,0,0,0,0
7229,0,0,0,51,0,7,40316.27177,No,0,z_No,z_F,Masters,Lawyer,43.94484877,Private,10630,7,z_SUV,no,0,0,Yes,3,1,z_Highly Rural/ Rural,0,0,0,0,0
7230,0,0,0,40,0,11,105664.2669,No,296326.409,Yes,z_F,PhD,Doctor,21.15360239,Private,16070,3,Minivan,no,0,0,No,0,11,Highly Urban/ Urban,0,0,0,0,0
7231,1,5003,0,27,3,NA,0,Yes,0,z_No,z_F,Bachelors,Student,15.82179229,Commercial,20510,11,Sports Car,no,4570,3,No,7,8,Highly Urban/ Urban,1,0,0,0,0
7233,0,0,0,55,0,8,NA,No,164775.4072,z_No,M,<High School,z_Blue Collar,24.95820214,Private,21520,1,Van,no,6656,3,No,4,1,Highly Urban/ Urban,0,1,0,0,0
7234,0,0,0,54,0,9,276354.3453,No,0,z_No,M,PhD,Manager,26.4208389,Private,19570,6,Van,yes,48993,1,Yes,0,10,Highly Urban/ Urban,0,0,0,0,0
7236,0,0,1,45,3,14,81287.49003,No,234505.3275,Yes,M,Bachelors,Professional,32.78228907,Commercial,29590,10,Panel Truck,yes,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
7237,1,2144,1,37,2,13,35718.14912,No,145486.9741,Yes,M,z_High School,z_Blue Collar,36.30742682,Commercial,8770,4,Pickup,no,0,0,No,4,1,Highly Urban/ Urban,0,0,0,0,0
7239,1,724,0,31,1,12,54909.09528,No,NA,Yes,M,<High School,z_Blue Collar,32.66019035,Private,6990,1,Pickup,yes,0,0,No,3,4,Highly Urban/ Urban,0,0,1,0,0
7241,0,0,0,40,1,16,66986.73933,No,236896.9401,Yes,z_F,Bachelors,Manager,28.22887732,Private,12200,13,Sports Car,no,8216,3,No,6,11,Highly Urban/ Urban,0,0,0,0,0
7242,1,6491.034173,0,54,0,15,4715.506726,No,120571.3957,Yes,M,z_High School,Student,25.44797066,Private,7770,13,Pickup,no,0,0,No,1,1,Highly Urban/ Urban,0,0,0,0,0
7244,1,49179.54942,0,25,1,10,35714.24924,Yes,0,z_No,M,<High School,Clerical,24.68687181,Private,12710,3,Minivan,yes,2083,3,No,6,1,Highly Urban/ Urban,0,0,0,0,0
7245,0,0,1,38,2,15,10408.1441,No,126847.1224,Yes,z_F,z_High School,Home Maker,45.61466287,Private,6340,1,z_SUV,no,0,0,No,0,11,z_Highly Rural/ Rural,0,0,0,0,0
7246,0,0,0,47,0,8,55986.80657,No,219207.1488,Yes,M,<High School,Clerical,13.86121871,Private,18500,1,Van,no,0,0,No,2,1,z_Highly Rural/ Rural,0,0,0,0,0
7247,0,0,0,50,0,9,59811.50614,No,0,z_No,M,z_High School,z_Blue Collar,27.39090202,Commercial,14030,6,Minivan,no,3810,2,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7248,0,0,0,42,0,13,129528.6022,No,NA,Yes,M,Masters, ,32.69996072,Commercial,27770,13,Panel Truck,yes,0,0,No,1,14,Highly Urban/ Urban,0,0,1,0,0
7249,0,0,0,50,0,12,116061.428,No,329334.3861,Yes,z_F,Bachelors,Professional,25.305407,Commercial,26750,6,Pickup,no,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
7250,0,0,0,43,0,NA,19467.02171,No,96666.80146,z_No,M,<High School,Clerical,34.20903212,Private,20430,1,Minivan,no,1487,2,No,6,8,Highly Urban/ Urban,1,0,0,0,0
7251,0,0,0,29,1,12,58477.50754,No,178203.6033,Yes,M,Bachelors,Professional,44.56100784,Private,16380,1,Minivan,no,0,0,No,0,11,Highly Urban/ Urban,0,0,0,0,0
7253,0,0,0,34,1,10,46770.59875,Yes,181942.9316,z_No,M,Bachelors,z_Blue Collar,13.45577145,Commercial,15250,10,Minivan,no,0,0,No,0,8,Highly Urban/ Urban,0,0,0,0,0
7254,0,0,0,45,2,15,44138.08889,No,135755.779,Yes,M,<High School,z_Blue Collar,8.67290352,Commercial,5900,1,Pickup,yes,4671,4,No,2,1,z_Highly Rural/ Rural,0,0,0,0,0
7255,0,0,0,54,0,7,78920.58025,No,257603.5948,z_No,M,Bachelors,z_Blue Collar,5,Commercial,5000,1,Pickup,yes,0,0,No,2,11,Highly Urban/ Urban,0,0,0,0,0
7256,0,0,0,41,3,12,NA,Yes,0,z_No,z_F,z_High School,Student,5,Commercial,7960,4,z_SUV,no,5562,1,No,0,10,Highly Urban/ Urban,0,1,0,0,0
7257,0,0,0,41,0,13,211617.0317,No,524149.0938,Yes,z_F,PhD,Doctor,19.29834845,Private,30340,1,Pickup,no,0,0,No,2,22,Highly Urban/ Urban,0,0,0,0,0
7258,0,0,0,41,0,12,43743.43445,No,161095.8368,z_No,z_F,Bachelors,Manager,9.619464824,Private,5600,1,Sports Car,no,6033,4,No,5,1,Highly Urban/ Urban,0,0,0,0,0
7259,0,0,0,52,0,NA,127729.963,No,NA,Yes,M,PhD, ,42.01242858,Commercial,20920,6,Van,no,0,0,No,0,15,Highly Urban/ Urban,1,0,1,0,0
7260,1,6607,0,48,0,9,77343.55719,No,242830.2286,z_No,M,z_High School,z_Blue Collar,11.73583818,Commercial,24680,7,Panel Truck,no,3319,3,No,2,1,Highly Urban/ Urban,0,0,0,0,0
7261,0,0,1,40,2,15,53841.23178,Yes,187744.6141,z_No,z_F,Bachelors,Professional,34.7991159,Private,11660,10,z_SUV,no,0,0,No,1,6,Highly Urban/ Urban,0,0,0,0,0
7262,0,0,0,45,0,14,24360.35187,No,155713.7679,Yes,z_F,Masters,Lawyer,24.12894743,Private,21410,1,z_SUV,no,0,0,No,0,13,z_Highly Rural/ Rural,0,0,0,0,0
7263,0,0,0,49,0,13,NA,No,373031.4424,Yes,z_F,PhD,Doctor,26.33534949,Private,7430,6,z_SUV,no,0,0,Yes,0,16,Highly Urban/ Urban,0,1,0,0,0
7264,0,0,0,47,0,14,138524.1391,No,391738.7525,Yes,z_F,PhD,Doctor,28.72151884,Private,9990,1,z_SUV,no,6699,1,No,4,17,Highly Urban/ Urban,0,0,0,0,0
7265,1,3393,1,43,1,12,33887.65677,Yes,0,z_No,M,Bachelors,Manager,22.00412433,Commercial,9190,4,Pickup,no,2982,1,No,5,NA,Highly Urban/ Urban,0,0,0,1,0
7266,0,0,2,45,2,14,121880.1371,No,319026.2978,Yes,M,Bachelors,z_Blue Collar,44.35416086,Commercial,19250,1,Minivan,yes,7704,4,No,0,9,Highly Urban/ Urban,0,0,0,0,0
7267,0,0,0,63,1,16,70930.95582,No,236296.3556,Yes,M,Masters,Lawyer,57.73998618,Private,24590,9,Minivan,yes,0,0,No,2,15,Highly Urban/ Urban,0,0,0,0,0
7268,1,4363,0,35,0,10,33086.56224,No,92672.96591,z_No,M,z_High School,z_Blue Collar,18.26159092,Commercial,22950,1,Panel Truck,yes,0,0,No,6,11,Highly Urban/ Urban,0,0,0,0,0
7270,0,0,0,52,0,9,40705.76224,No,172715.3303,Yes,M,z_High School,Professional,5,Commercial,26650,9,Panel Truck,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7271,0,0,0,40,3,15,52210.47033,No,129914.6659,Yes,z_F,<High School,z_Blue Collar,8.916370473,Private,10720,6,z_SUV,no,1995,2,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7272,0,0,0,55,0,13,80566.87536,No,274720.9356,Yes,M,PhD,Doctor,41.20742601,Private,15060,9,Minivan,yes,2335,1,No,2,19,Highly Urban/ Urban,0,0,0,0,0
7273,0,0,0,36,1,5,103076.3256,No,269434.5095,Yes,z_F,Bachelors,Professional,31.50878703,Private,11750,1,z_SUV,no,0,0,No,2,10,Highly Urban/ Urban,0,0,0,0,0
7274,1,3281,0,46,0,9,63989.59148,No,228402.4,z_No,M,z_High School,z_Blue Collar,38.32723663,Commercial,8410,1,Pickup,yes,13251,2,Yes,3,10,Highly Urban/ Urban,0,0,0,0,0
7276,0,0,0,47,0,0,0,No,71451.78819,Yes,M,z_High School,Student,29.17550693,Private,20430,4,Van,no,0,0,No,1,5,z_Highly Rural/ Rural,0,0,0,0,0
7277,0,0,0,44,2,14,182620.0527,No,470024.691,Yes,z_F,PhD,Doctor,24.31886758,Private,14670,10,z_SUV,no,0,0,No,2,18,Highly Urban/ Urban,0,0,0,0,0
7278,0,0,0,27,3,7,131567.3896,Yes,0,z_No,z_F,Bachelors,Professional,32.04096204,Private,8790,1,Minivan,no,0,0,No,3,1,Highly Urban/ Urban,0,0,0,0,0
7279,0,0,0,48,0,12,105199.1747,No,NA,z_No,z_F,Masters,Lawyer,25.20805735,Private,16970,1,Sports Car,no,0,0,No,3,14,Highly Urban/ Urban,0,0,1,0,0
7280,0,0,0,45,2,10,11677.04535,Yes,NA,z_No,z_F,Bachelors,Student,55.76861017,Commercial,5240,14,z_SUV,no,0,0,No,2,5,z_Highly Rural/ Rural,0,0,1,0,0
7282,0,0,1,41,2,NA,122571.9668,No,315539.0749,Yes,z_F,Masters,Manager,16.61095477,Private,14750,9,Minivan,no,0,0,No,3,13,Highly Urban/ Urban,1,0,0,0,0
7284,0,0,0,39,0,7,140469.2138,No,351522.6365,Yes,z_F,Bachelors,Manager,8.394973969,Private,15550,11,z_SUV,no,0,0,No,0,13,Highly Urban/ Urban,0,0,0,0,0
7285,1,2580,0,45,0,NA,NA,No,NA,z_No,z_F,Bachelors,Professional,15.60734124,Private,16800,4,z_SUV,no,6524,1,No,1,12,Highly Urban/ Urban,1,1,1,0,0
7286,0,0,0,40,0,11,NA,No,0,z_No,M,<High School,Student,32.27397543,Private,6680,4,Pickup,no,0,0,No,0,1,Highly Urban/ Urban,0,1,0,0,0
7288,0,0,0,47,0,13,88077.90745,No,279721.7052,z_No,M,Masters,Lawyer,50.25931432,Private,16040,6,Minivan,yes,2526,3,No,0,7,Highly Urban/ Urban,0,0,0,0,0
7290,0,0,0,47,0,10,90801.58143,No,300604.1581,Yes,z_F,z_High School,Professional,15.71450934,Private,15280,7,z_SUV,no,0,0,No,2,6,Highly Urban/ Urban,0,0,0,0,0
7292,0,0,0,63,0,15,39246.52752,No,183403.1014,Yes,M,z_High School,Manager,46.64255977,Private,20960,1,z_SUV,yes,0,0,No,0,8,Highly Urban/ Urban,0,0,0,0,0
7293,0,0,0,50,0,0,0,No,73209.66579,Yes,z_F,Masters,Home Maker,26.85346768,Private,18080,4,z_SUV,no,0,0,No,0,18,Highly Urban/ Urban,0,0,0,0,0
7295,0,0,0,41,2,11,47936.7672,Yes,0,z_No,z_F,Bachelors,Professional,15.65770882,Private,24250,1,Minivan,no,0,0,Yes,1,3,Highly Urban/ Urban,0,0,0,0,0
7296,0,0,0,61,0,NA,79528.21037,No,286107.3442,Yes,z_F,Masters,Lawyer,5,Private,21160,10,Sports Car,no,0,0,No,0,15,Highly Urban/ Urban,1,0,0,0,0
7297,1,2746,0,38,0,9,21001.46062,No,110313.317,z_No,z_F,z_High School,Clerical,49.91926014,Private,14990,1,z_SUV,no,6055,1,No,5,9,Highly Urban/ Urban,0,0,0,0,0
7298,0,0,0,45,2,14,20094.23308,No,125306.9811,Yes,M,<High School,Clerical,30.02017611,Commercial,23470,4,Panel Truck,yes,5162,1,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7299,0,0,2,36,2,11,24186.71721,No,117767.75,Yes,M,z_High School,Clerical,82.75147082,Private,10620,10,Minivan,no,0,0,No,3,1,z_Highly Rural/ Rural,0,0,0,0,0
7300,1,959.7146939,0,34,1,0,0,No,0,Yes,z_F,z_High School,Student,16.90236019,Commercial,4900,1,z_SUV,no,0,0,No,3,9,Highly Urban/ Urban,0,0,0,0,0
7301,0,0,0,42,2,13,7313.456582,No,94968.87607,Yes,z_F,Bachelors,Home Maker,24.68125506,Private,14300,17,z_SUV,no,27090,1,No,5,9,Highly Urban/ Urban,0,0,0,0,0
7302,0,0,0,55,0,12,45953.7637,No,0,z_No,z_F,z_High School,z_Blue Collar,92.25672704,Private,7280,7,z_SUV,no,5252,2,No,0,1,Highly Urban/ Urban,0,0,0,0,0
7303,0,0,0,54,0,13,167400.2479,No,430291.6214,Yes,M,Masters, ,35.40742479,Commercial,27710,3,Panel Truck,no,0,0,No,0,5,Highly Urban/ Urban,0,0,0,0,0
7305,1,2468,0,38,0,9,71178.78143,No,226917.5488,Yes,M,Bachelors,z_Blue Collar,18.6145902,Commercial,17560,3,Van,yes,0,0,No,5,7,Highly Urban/ Urban,0,0,0,0,0
7306,1,1856,0,45,2,13,21334.9781,Yes,0,z_No,z_F,<High School,Clerical,21.03859438,Private,8130,3,z_SUV,no,7852,1,No,10,1,Highly Urban/ Urban,0,0,0,0,0
7307,0,0,0,51,0,14,115324.9109,No,290501.2712,Yes,M,Masters,Lawyer,40.19409269,Private,26980,9,Minivan,no,0,0,Yes,1,10,Highly Urban/ Urban,0,0,0,0,0
7309,1,6387,0,28,0,7,23552.88047,No,0,z_No,z_F,<High School,Clerical,38.32122852,Private,18820,1,z_SUV,no,0,0,No,2,NA,Highly Urban/ Urban,0,0,0,1,0
7310,1,7145,0,46,1,9,49680.25534,Yes,228046.1431,z_No,M,Bachelors,z_Blue Collar,49.54781835,Commercial,6100,3,Pickup,no,2986,3,No,0,5,Highly Urban/ Urban,0,0,0,0,0
7311,0,0,0,68,0,19,67371.11877,No,248629.7644,Yes,M,PhD,Doctor,14.47074228,Private,15820,3,z_SUV,yes,0,0,No,4,11,Highly Urban/ Urban,0,0,0,0,0
7312,1,5126,0,54,0,6,52206.02263,No,188402.7368,Yes,M,z_High School,z_Blue Collar,36.18616371,Commercial,12120,4,Minivan,yes,1520,3,No,8,5,Highly Urban/ Urban,0,0,0,0,0
7314,0,0,0,55,0,13,240198.4076,No,600591.119,Yes,z_F,PhD,Lawyer,30.7690678,Private,31020,1,Minivan,no,0,0,Yes,3,1,Highly Urban/ Urban,0,0,0,0,0
7315,0,0,0,43,0,13,120385.9704,No,280918.9342,Yes,z_F,z_High School,Manager,25.42409741,Private,17840,14,z_SUV,no,0,0,No,4,8,Highly Urban/ Urban,0,0,0,0,0
7316,1,6988,0,46,0,NA,NA,No,0,z_No,M,z_High School,z_Blue Collar,52.54312758,Commercial,14620,7,Minivan,yes,2476,2,No,5,1,Highly Urban/ Urban,1,1,0,0,0
7317,0,0,1,45,2,14,30403.09221,No,144521.6384,Yes,z_F,<High School,Clerical,40.70045263,Private,9040,11,z_SUV,no,4994,1,No,0,4,Highly Urban/ Urban,0,0,0,0,0
7318,0,0,1,38,3,13,90486.77333,Yes,245441.4845,z_No,z_F,Bachelors,z_Blue Collar,58.31706942,Commercial,14350,16,z_SUV,no,0,0,No,0,12,z_Highly Rural/ Rural,0,0,0,0,0
7320,1,1696,1,38,1,11,105307.0415,Yes,281949.8173,z_No,M,Bachelors,Professional,39.10452869,Commercial,30260,1,Panel Truck,yes,5255,2,No,3,8,Highly Urban/ Urban,0,0,0,0,0
7321,1,5102,0,46,0,10,68485.32168,No,228015.5743,z_No,M,Bachelors,Professional,12.62716477,Commercial,18820,16,Van,no,7848,1,No,0,13,Highly Urban/ Urban,0,0,0,0,0
7322,0,0,0,47,0,11,30959.53527,No,190150.2209,Yes,z_F,Bachelors,Manager,30.71549325,Private,8720,1,z_SUV,no,34027,3,No,8,4,Highly Urban/ Urban,0,0,0,0,0
7323,1,58851.06776,1,56,2,13,67783.40063,No,245495.9385,Yes,M,Bachelors,Professional,28.59393873,Commercial,23520,5,Panel Truck,no,0,0,No,4,11,Highly Urban/ Urban,0,0,0,0,0
7324,0,0,0,29,0,0,0,No,0,Yes,z_F,<High School,Student,14.57716603,Private,4640,1,Sports Car,no,8658,2,No,2,5,Highly Urban/ Urban,0,0,0,0,0
7327,0,0,0,48,0,10,29551.79942,No,159532.5121,Yes,M,z_High School,Clerical,17.52601351,Private,25250,6,Minivan,yes,3465,3,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
7328,0,0,0,41,2,NA,71600.2619,Yes,214130.187,z_No,z_F,Bachelors,Professional,35.08406349,Private,14910,4,z_SUV,no,0,0,No,4,5,z_Highly Rural/ Rural,1,0,0,0,0
7329,1,6261,2,37,2,9,116091.8253,Yes,0,z_No,z_F,Bachelors,Manager,51.44875101,Private,33760,1,Minivan,no,2491,2,No,7,9,Highly Urban/ Urban,0,0,0,0,0
