"","TARGET_FLAG","JOB_.","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_z_Blue.Collar","JOB.category"
"2462",0,0,0,1,0,0,0,0,0,0,1
"2463",0,0,1,0,0,0,0,0,0,0,0
"2464",1,0,0,1,0,0,0,0,0,0,1
"2467",0,0,0,0,0,0,1,0,0,0,1
"2469",0,0,0,0,0,0,0,0,0,1,1
"2471",1,0,1,0,0,0,0,0,0,0,0
"2473",0,0,0,0,0,1,0,0,0,0,1
"2474",0,0,0,0,0,0,0,0,0,1,1
"2475",0,0,1,0,0,0,0,0,0,0,0
"2476",0,0,1,0,0,0,0,0,0,0,0
"2477",0,0,0,0,0,0,0,0,0,1,1
"2482",1,0,0,0,0,0,0,0,0,1,1
"2484",0,0,0,0,0,0,0,0,0,1,1
"2485",1,0,1,0,0,0,0,0,0,0,0
"2486",1,0,1,0,0,0,0,0,0,0,0
"2487",1,0,0,0,0,0,1,0,0,0,1
"2488",0,0,0,0,0,0,0,0,0,1,1
"2489",1,0,0,0,0,0,0,0,0,1,1
"2492",0,0,0,0,0,0,1,0,0,0,1
"2494",0,1,0,0,0,0,0,0,0,0,1
"2495",0,0,0,0,0,1,0,0,0,0,1
"2496",0,0,1,0,0,0,0,0,0,0,0
"2497",0,0,0,0,0,0,0,0,0,1,1
"2498",0,0,1,0,0,0,0,0,0,0,0
"2499",0,0,0,0,0,0,0,0,0,1,1
"2500",1,1,0,0,0,0,0,0,0,0,1
"2501",0,0,1,0,0,0,0,0,0,0,0
"2503",0,0,0,0,0,0,0,1,0,0,1
"2504",1,0,0,0,1,0,0,0,0,0,0
"2505",0,0,0,0,0,0,0,1,0,0,1
"2506",0,0,1,0,0,0,0,0,0,0,0
"2507",1,0,0,0,1,0,0,0,0,0,0
"2508",0,1,0,0,0,0,0,0,0,0,1
"2510",0,0,0,0,0,1,0,0,0,0,1
"2511",0,0,0,0,0,0,0,0,0,1,1
"2513",0,0,1,0,0,0,0,0,0,0,0
"2514",0,0,0,0,0,1,0,0,0,0,1
"2516",1,0,0,0,0,1,0,0,0,0,1
"2517",0,0,0,0,0,1,0,0,0,0,1
"2520",0,0,0,0,0,0,0,0,0,1,1
"2521",0,0,0,0,0,0,1,0,0,0,1
"2522",0,0,0,0,0,1,0,0,0,0,1
"2523",1,0,0,0,0,0,0,0,0,1,1
"2524",0,0,0,0,0,0,1,0,0,0,1
"2525",1,0,1,0,0,0,0,0,0,0,0
"2527",1,0,0,0,0,0,0,0,1,0,0
"2528",0,0,1,0,0,0,0,0,0,0,0
"2529",1,0,0,1,0,0,0,0,0,0,1
"2532",1,0,1,0,0,0,0,0,0,0,0
"2533",0,0,0,0,0,0,0,1,0,0,1
"2534",0,0,0,0,0,0,0,0,0,1,1
"2539",0,0,1,0,0,0,0,0,0,0,0
"2540",0,0,0,0,0,0,0,0,0,1,1
"2542",0,1,0,0,0,0,0,0,0,0,1
"2543",0,0,0,0,0,1,0,0,0,0,1
"2544",0,0,0,0,0,0,1,0,0,0,1
"2546",0,0,0,0,0,0,1,0,0,0,1
"2547",0,0,0,0,0,0,1,0,0,0,1
"2548",0,0,0,0,0,0,0,0,0,1,1
"2549",0,0,0,0,0,0,0,1,0,0,1
"2551",1,0,0,0,0,0,0,1,0,0,1
"2552",1,0,0,0,0,0,0,0,0,1,1
"2553",1,0,0,0,0,0,0,0,0,1,1
"2554",0,0,1,0,0,0,0,0,0,0,0
"2555",0,0,0,0,0,0,0,0,0,1,1
"2557",0,0,0,0,0,0,0,1,0,0,1
"2558",0,0,0,0,0,0,0,1,0,0,1
"2559",1,1,0,0,0,0,0,0,0,0,1
"2560",1,0,0,0,0,0,0,1,0,0,1
"2561",0,0,0,0,0,0,0,0,0,1,1
"2562",0,0,0,0,0,0,0,1,0,0,1
"2563",1,0,1,0,0,0,0,0,0,0,0
"2565",0,0,0,0,0,0,0,0,0,1,1
"2568",0,0,0,0,0,0,0,1,0,0,1
"2569",0,0,0,0,1,0,0,0,0,0,0
"2570",0,0,0,0,0,0,1,0,0,0,1
"2571",1,1,0,0,0,0,0,0,0,0,1
"2572",1,1,0,0,0,0,0,0,0,0,1
"2573",0,0,0,1,0,0,0,0,0,0,1
"2574",0,0,0,0,0,1,0,0,0,0,1
"2578",0,0,0,0,0,0,0,0,0,1,1
"2579",0,0,0,0,0,0,0,0,0,1,1
"2582",0,0,0,0,0,0,1,0,0,0,1
"2583",0,0,1,0,0,0,0,0,0,0,0
"2587",0,0,0,0,0,0,1,0,0,0,1
"2590",1,0,0,0,0,0,0,0,0,1,1
"2591",0,0,1,0,0,0,0,0,0,0,0
"2592",0,0,0,0,0,1,0,0,0,0,1
"2593",0,0,1,0,0,0,0,0,0,0,0
"2594",0,0,0,0,0,0,0,0,0,1,1
"2595",0,0,0,0,0,0,1,0,0,0,1
"2596",0,0,0,0,0,0,0,0,0,1,1
"2597",0,0,0,0,0,0,0,0,1,0,0
"2598",0,0,0,0,0,0,1,0,0,0,1
"2599",0,0,0,0,0,1,0,0,0,0,1
"2601",1,0,1,0,0,0,0,0,0,0,0
"2604",0,1,0,0,0,0,0,0,0,0,1
"2605",1,0,0,0,0,0,0,0,0,1,1
"2606",0,0,0,0,0,1,0,0,0,0,1
"2607",0,0,0,0,0,1,0,0,0,0,1
"2609",0,0,0,0,0,0,0,0,0,1,1
"2615",0,0,0,0,0,0,1,0,0,0,1
"2617",1,0,0,0,0,0,0,0,1,0,0
"2618",0,0,0,0,0,1,0,0,0,0,1
"2620",1,0,0,0,0,0,0,0,0,1,1
"2622",1,0,0,0,0,0,0,1,0,0,1
"2623",0,0,0,0,1,0,0,0,0,0,0
"2626",0,0,0,0,0,1,0,0,0,0,1
"2628",0,0,0,0,0,0,1,0,0,0,1
"2629",0,0,0,0,1,0,0,0,0,0,0
"2632",0,0,1,0,0,0,0,0,0,0,0
"2633",0,0,0,0,0,0,0,0,0,1,1
"2634",0,1,0,0,0,0,0,0,0,0,1
"2635",0,0,0,0,0,0,0,1,0,0,1
"2636",1,0,0,0,0,0,0,0,0,1,1
"2637",0,0,0,0,0,0,0,0,0,1,1
"2638",1,0,0,0,0,0,0,0,0,1,1
"2639",1,0,0,0,0,0,0,0,0,1,1
"2641",0,0,1,0,0,0,0,0,0,0,0
"2642",0,0,1,0,0,0,0,0,0,0,0
"2643",1,0,0,0,0,1,0,0,0,0,1
"2644",1,0,1,0,0,0,0,0,0,0,0
"2645",0,0,0,0,0,0,0,0,0,1,1
"2646",0,0,0,0,1,0,0,0,0,0,0
"2654",0,0,0,0,0,1,0,0,0,0,1
"2656",1,0,0,0,0,0,0,1,0,0,1
"2657",1,1,0,0,0,0,0,0,0,0,1
"2658",0,0,0,0,0,0,0,0,0,1,1
"2659",1,0,0,0,0,0,0,0,0,1,1
"2660",1,0,0,0,0,0,0,1,0,0,1
"2661",1,1,0,0,0,0,0,0,0,0,1
"2664",0,0,0,0,0,1,0,0,0,0,1
"2665",1,0,0,0,0,0,0,0,0,1,1
"2666",0,0,1,0,0,0,0,0,0,0,0
"2667",0,0,1,0,0,0,0,0,0,0,0
"2668",1,0,0,0,0,0,0,0,0,1,1
"2669",1,0,1,0,0,0,0,0,0,0,0
"2671",0,0,0,0,1,0,0,0,0,0,0
"2672",0,0,1,0,0,0,0,0,0,0,0
"2673",0,0,0,0,0,0,1,0,0,0,1
"2674",0,0,0,1,0,0,0,0,0,0,1
"2676",0,0,0,0,0,0,1,0,0,0,1
"2678",0,0,0,0,0,1,0,0,0,0,1
"2681",0,0,1,0,0,0,0,0,0,0,0
"2682",0,0,0,0,0,1,0,0,0,0,1
"2684",0,1,0,0,0,0,0,0,0,0,1
"2686",1,0,0,1,0,0,0,0,0,0,1
"2687",1,0,1,0,0,0,0,0,0,0,0
"2688",0,0,0,0,0,0,0,0,0,1,1
"2690",1,0,0,0,1,0,0,0,0,0,0
"2691",0,0,0,0,0,1,0,0,0,0,1
"2693",0,0,0,0,0,0,0,0,0,1,1
"2695",0,0,0,0,0,0,0,0,0,1,1
"2696",0,0,1,0,0,0,0,0,0,0,0
"2700",0,0,1,0,0,0,0,0,0,0,0
"2702",0,0,0,0,0,0,0,1,0,0,1
"2703",0,0,0,0,0,1,0,0,0,0,1
"2705",1,1,0,0,0,0,0,0,0,0,1
"2706",0,1,0,0,0,0,0,0,0,0,1
"2707",0,1,0,0,0,0,0,0,0,0,1
"2709",0,0,0,0,0,0,0,0,0,1,1
"2710",0,0,0,0,0,0,0,1,0,0,1
"2711",1,1,0,0,0,0,0,0,0,0,1
"2712",1,0,0,0,1,0,0,0,0,0,0
"2713",1,0,0,0,0,0,0,0,1,0,0
"2714",0,0,0,0,0,0,0,0,0,1,1
"2715",0,0,1,0,0,0,0,0,0,0,0
"2717",0,0,0,0,0,0,0,1,0,0,1
"2718",0,0,0,0,0,0,0,1,0,0,1
"2719",1,0,0,0,0,0,0,1,0,0,1
"2720",0,0,0,0,0,0,0,0,1,0,0
"2721",0,0,0,0,0,0,1,0,0,0,1
"2722",0,1,0,0,0,0,0,0,0,0,1
"2723",0,0,0,0,0,0,1,0,0,0,1
"2726",0,0,0,0,0,0,0,0,0,1,1
"2727",0,0,0,0,0,0,0,0,0,1,1
"2729",0,0,0,0,0,0,0,1,0,0,1
"2730",0,0,0,0,0,1,0,0,0,0,1
"2732",1,0,0,0,0,1,0,0,0,0,1
"2734",0,0,0,0,0,0,0,0,0,1,1
"2735",0,0,0,0,0,0,0,0,0,1,1
"2736",0,0,0,0,0,0,0,0,0,1,1
"2739",0,0,0,0,0,0,0,0,0,1,1
"2740",0,0,0,0,0,0,0,0,1,0,0
"2741",1,1,0,0,0,0,0,0,0,0,1
"2742",1,0,0,0,0,0,0,1,0,0,1
"2745",0,0,0,0,0,0,0,1,0,0,1
"2747",1,0,0,0,0,0,1,0,0,0,1
"2748",0,0,0,0,0,0,0,1,0,0,1
"2750",0,0,0,0,0,1,0,0,0,0,1
"2752",1,0,1,0,0,0,0,0,0,0,0
"2753",0,0,0,0,0,1,0,0,0,0,1
"2754",1,0,0,0,0,1,0,0,0,0,1
"2757",0,0,0,0,1,0,0,0,0,0,0
"2758",0,0,0,0,0,0,0,0,0,1,1
"2760",1,1,0,0,0,0,0,0,0,0,1
"2762",0,0,0,0,0,1,0,0,0,0,1
"2764",1,0,1,0,0,0,0,0,0,0,0
"2765",1,0,0,0,0,0,0,0,0,1,1
"2766",0,0,0,0,0,1,0,0,0,0,1
"2770",1,0,0,0,0,0,0,0,0,1,1
"2772",1,1,0,0,0,0,0,0,0,0,1
"2774",0,0,0,1,0,0,0,0,0,0,1
"2775",0,0,1,0,0,0,0,0,0,0,0
"2777",0,0,0,0,0,0,0,0,0,1,1
"2780",0,0,0,1,0,0,0,0,0,0,1
"2781",1,0,0,0,0,0,0,0,1,0,0
"2783",0,0,1,0,0,0,0,0,0,0,0
"2784",0,0,0,1,0,0,0,0,0,0,1
"2785",0,0,0,0,0,0,0,0,1,0,0
"2786",1,0,1,0,0,0,0,0,0,0,0
"2787",0,0,0,0,0,0,0,0,1,0,0
"2790",0,0,0,0,1,0,0,0,0,0,0
"2791",1,0,0,0,0,0,0,1,0,0,1
"2792",0,0,0,1,0,0,0,0,0,0,1
"2793",1,0,1,0,0,0,0,0,0,0,0
"2794",0,0,0,0,0,0,0,0,0,1,1
"2796",0,0,0,1,0,0,0,0,0,0,1
"2797",0,0,0,0,0,0,0,1,0,0,1
"2798",0,0,0,0,0,0,0,1,0,0,1
"2801",0,0,0,0,0,0,0,0,0,1,1
"2802",0,0,0,0,0,0,1,0,0,0,1
"2803",0,0,0,0,0,0,0,0,0,1,1
"2805",0,0,0,0,1,0,0,0,0,0,0
"2809",0,0,0,0,0,0,0,0,0,1,1
"2810",0,0,0,0,0,0,0,0,0,1,1
"2811",0,0,0,0,0,0,1,0,0,0,1
"2812",0,0,0,0,0,1,0,0,0,0,1
"2813",0,0,1,0,0,0,0,0,0,0,0
"2815",0,0,0,0,1,0,0,0,0,0,0
"2816",0,0,0,0,0,0,1,0,0,0,1
"2819",1,0,0,0,0,0,0,0,0,1,1
"2820",0,0,1,0,0,0,0,0,0,0,0
"2823",0,0,0,0,0,0,1,0,0,0,1
"2825",0,0,0,1,0,0,0,0,0,0,1
"2826",0,0,0,0,0,0,0,0,0,1,1
"2827",1,0,1,0,0,0,0,0,0,0,0
"2828",0,0,0,0,0,0,0,0,1,0,0
"2829",0,0,0,0,0,0,0,0,0,1,1
"2830",1,0,0,0,0,0,0,0,0,1,1
"2832",1,0,0,0,0,0,0,0,1,0,0
"2834",0,0,0,0,1,0,0,0,0,0,0
"2836",1,0,1,0,0,0,0,0,0,0,0
"2837",1,0,1,0,0,0,0,0,0,0,0
"2838",0,0,0,0,0,0,1,0,0,0,1
"2840",0,0,0,0,0,0,0,1,0,0,1
"2841",0,0,0,0,0,0,0,1,0,0,1
"2842",0,0,0,1,0,0,0,0,0,0,1
"2845",0,0,0,0,0,1,0,0,0,0,1
"2847",0,0,0,0,0,0,1,0,0,0,1
"2848",1,0,0,0,0,0,1,0,0,0,1
"2850",0,0,0,0,0,0,1,0,0,0,1
"2851",1,0,0,0,0,0,0,0,0,1,1
"2853",1,0,0,0,1,0,0,0,0,0,0
"2854",1,0,1,0,0,0,0,0,0,0,0
"2856",0,0,0,0,0,0,0,0,0,1,1
"2858",0,0,0,0,0,0,0,0,0,1,1
"2859",1,1,0,0,0,0,0,0,0,0,1
"2860",1,0,1,0,0,0,0,0,0,0,0
"2864",0,0,0,0,1,0,0,0,0,0,0
"2865",1,0,0,0,0,0,0,0,1,0,0
"2866",0,0,0,0,0,1,0,0,0,0,1
"2867",1,0,0,0,0,1,0,0,0,0,1
"2869",1,1,0,0,0,0,0,0,0,0,1
"2870",0,1,0,0,0,0,0,0,0,0,1
"2873",1,1,0,0,0,0,0,0,0,0,1
"2874",0,0,0,0,1,0,0,0,0,0,0
"2875",0,0,0,0,0,0,0,0,0,1,1
"2877",0,0,1,0,0,0,0,0,0,0,0
"2879",1,0,1,0,0,0,0,0,0,0,0
"2880",0,0,0,0,0,0,0,0,0,1,1
"2882",1,0,0,0,0,0,0,0,0,1,1
"2884",0,0,0,0,0,0,0,0,0,1,1
"2886",1,0,0,0,0,0,0,0,0,1,1
"2887",0,0,0,0,0,0,0,0,1,0,0
"2889",0,0,0,0,0,0,0,0,1,0,0
"2891",0,0,0,0,0,0,1,0,0,0,1
"2894",0,0,0,0,0,0,0,0,0,1,1
"2896",0,0,0,0,0,0,0,1,0,0,1
"2900",0,0,0,0,0,0,0,0,0,1,1
"2901",0,0,0,1,0,0,0,0,0,0,1
"2902",0,0,1,0,0,0,0,0,0,0,0
"2903",1,0,0,0,0,0,0,0,0,1,1
"2905",0,0,0,0,0,0,0,1,0,0,1
"2906",0,0,1,0,0,0,0,0,0,0,0
"2907",0,0,0,0,0,0,0,1,0,0,1
"2909",0,0,0,0,0,0,0,0,1,0,0
"2910",0,0,1,0,0,0,0,0,0,0,0
"2911",0,1,0,0,0,0,0,0,0,0,1
"2912",0,0,0,0,0,0,0,0,1,0,0
"2913",1,0,0,0,0,0,0,0,0,1,1
"2914",0,0,0,0,0,0,0,0,0,1,1
"2915",0,0,0,0,0,0,1,0,0,0,1
"2918",0,0,0,0,0,1,0,0,0,0,1
"2919",0,0,1,0,0,0,0,0,0,0,0
"2920",0,0,0,0,0,0,0,1,0,0,1
"2921",0,0,1,0,0,0,0,0,0,0,0
"2922",1,0,0,0,0,0,0,0,0,1,1
"2923",0,0,0,0,0,0,0,0,1,0,0
"2924",0,0,0,0,0,0,1,0,0,0,1
"2925",0,0,0,0,0,0,0,0,0,1,1
"2926",1,0,0,0,0,0,0,0,0,1,1
"2927",0,0,0,0,0,0,0,1,0,0,1
"2928",1,0,0,0,0,0,0,0,0,1,1
"2929",0,0,0,0,1,0,0,0,0,0,0
"2930",0,1,0,0,0,0,0,0,0,0,1
"2931",0,0,0,0,0,0,0,1,0,0,1
"2932",0,0,0,1,0,0,0,0,0,0,1
"2933",0,0,0,0,0,0,1,0,0,0,1
"2935",1,0,0,0,0,0,0,0,0,1,1
"2937",0,0,0,0,0,0,1,0,0,0,1
"2939",0,0,1,0,0,0,0,0,0,0,0
"2941",0,0,0,0,0,1,0,0,0,0,1
"2944",0,0,0,0,0,0,0,1,0,0,1
"2945",0,0,0,0,0,0,0,1,0,0,1
"2955",0,0,0,0,0,0,0,0,1,0,0
"2956",0,0,0,0,0,0,0,1,0,0,1
"2957",1,1,0,0,0,0,0,0,0,0,1
"2958",1,0,0,0,0,0,0,1,0,0,1
"2959",0,0,0,0,0,1,0,0,0,0,1
"2960",1,0,0,0,0,0,0,0,1,0,0
"2962",0,0,0,0,0,0,1,0,0,0,1
"2963",0,0,1,0,0,0,0,0,0,0,0
"2969",0,0,1,0,0,0,0,0,0,0,0
"2973",1,0,0,0,0,0,0,0,1,0,0
"2975",0,0,0,1,0,0,0,0,0,0,1
"2976",0,0,1,0,0,0,0,0,0,0,0
"2977",0,0,0,1,0,0,0,0,0,0,1
"2978",1,0,1,0,0,0,0,0,0,0,0
"2979",1,0,0,0,0,0,0,0,1,0,0
"2981",0,1,0,0,0,0,0,0,0,0,1
"2983",0,0,0,0,0,1,0,0,0,0,1
"2984",0,0,0,0,0,0,0,1,0,0,1
"2986",1,0,0,0,0,0,0,0,0,1,1
"2987",0,0,0,0,0,0,0,0,0,1,1
"2988",0,0,0,0,1,0,0,0,0,0,0
"2989",0,0,1,0,0,0,0,0,0,0,0
"2991",1,0,0,0,0,1,0,0,0,0,1
"2992",0,0,1,0,0,0,0,0,0,0,0
"2993",0,0,0,0,0,0,0,0,0,1,1
"2994",0,0,0,0,0,0,0,0,0,1,1
"2995",1,0,1,0,0,0,0,0,0,0,0
"2996",0,0,1,0,0,0,0,0,0,0,0
"2998",0,0,1,0,0,0,0,0,0,0,0
"2999",0,0,0,0,0,0,0,0,0,1,1
"3001",1,0,0,0,0,0,0,0,0,1,1
"3002",1,0,0,0,0,0,0,0,1,0,0
"3003",0,0,1,0,0,0,0,0,0,0,0
"3005",0,0,0,0,0,0,0,0,1,0,0
"3007",0,0,0,0,0,0,1,0,0,0,1
"3008",0,0,0,0,0,0,1,0,0,0,1
"3009",1,0,0,0,0,0,0,0,0,1,1
"3012",0,0,0,0,0,0,0,0,1,0,0
"3013",0,0,0,0,1,0,0,0,0,0,0
"3014",0,0,0,0,0,0,1,0,0,0,1
"3015",0,0,0,0,0,0,0,1,0,0,1
"3016",1,0,0,0,0,0,0,0,0,1,1
"3019",0,0,0,0,0,0,0,0,0,1,1
"3022",1,1,0,0,0,0,0,0,0,0,1
"3026",1,0,0,0,0,0,0,1,0,0,1
"3028",0,0,0,0,1,0,0,0,0,0,0
"3029",1,0,1,0,0,0,0,0,0,0,0
"3030",0,0,0,0,0,0,0,0,0,1,1
"3031",1,0,0,0,0,0,0,0,1,0,0
"3032",0,0,0,0,0,0,0,0,1,0,0
"3036",0,0,0,0,0,0,0,1,0,0,1
"3037",0,0,1,0,0,0,0,0,0,0,0
"3041",1,0,0,0,0,0,0,1,0,0,1
"3043",0,0,1,0,0,0,0,0,0,0,0
"3046",0,0,0,0,0,0,0,0,1,0,0
"3047",0,0,0,0,0,1,0,0,0,0,1
"3050",1,0,1,0,0,0,0,0,0,0,0
"3051",1,1,0,0,0,0,0,0,0,0,1
"3056",1,0,0,0,0,0,0,1,0,0,1
"3058",0,0,1,0,0,0,0,0,0,0,0
"3060",1,0,0,0,1,0,0,0,0,0,0
"3062",0,0,1,0,0,0,0,0,0,0,0
"3064",0,0,0,0,0,0,0,1,0,0,1
"3065",0,0,0,0,0,0,1,0,0,0,1
"3066",0,0,0,0,0,0,0,0,0,1,1
"3067",0,0,0,0,0,0,0,0,0,1,1
"3068",0,0,0,0,0,0,0,1,0,0,1
"3070",0,0,0,0,0,0,0,1,0,0,1
"3072",0,0,0,0,1,0,0,0,0,0,0
"3073",1,0,0,0,0,0,0,1,0,0,1
"3074",0,0,0,0,0,0,1,0,0,0,1
"3077",1,0,0,0,0,0,0,0,0,1,1
"3080",0,0,0,0,0,0,0,0,1,0,0
"3082",0,0,0,0,1,0,0,0,0,0,0
"3083",0,0,1,0,0,0,0,0,0,0,0
"3085",0,0,0,0,0,0,0,0,0,1,1
"3086",0,0,0,0,0,1,0,0,0,0,1
"3087",1,0,0,0,0,0,0,0,0,1,1
"3089",0,0,0,0,1,0,0,0,0,0,0
"3090",0,0,0,0,0,0,1,0,0,0,1
"3093",0,0,0,0,0,0,1,0,0,0,1
"3095",0,0,1,0,0,0,0,0,0,0,0
"3096",1,0,0,0,0,0,1,0,0,0,1
"3100",0,0,0,0,0,0,0,0,0,1,1
"3101",0,1,0,0,0,0,0,0,0,0,1
"3102",0,0,0,0,0,0,1,0,0,0,1
"3106",1,0,0,0,0,0,0,1,0,0,1
"3108",0,0,0,0,0,0,0,0,1,0,0
"3109",0,0,0,0,0,0,0,1,0,0,1
"3111",0,0,0,0,0,1,0,0,0,0,1
"3112",0,0,0,0,0,0,0,0,1,0,0
"3113",0,0,0,0,0,0,0,0,0,1,1
"3114",1,0,0,0,0,0,0,0,0,1,1
"3116",0,0,0,0,0,1,0,0,0,0,1
"3118",1,0,0,0,0,0,0,1,0,0,1
"3119",1,0,0,0,0,0,0,0,1,0,0
"3120",0,0,1,0,0,0,0,0,0,0,0
"3121",0,0,0,1,0,0,0,0,0,0,1
"3123",0,0,0,0,0,0,0,1,0,0,1
"3124",1,0,0,0,1,0,0,0,0,0,0
"3125",0,0,0,0,1,0,0,0,0,0,0
"3126",1,0,0,0,0,1,0,0,0,0,1
"3127",0,0,0,0,1,0,0,0,0,0,0
"3130",0,0,0,0,0,0,1,0,0,0,1
"3131",0,0,1,0,0,0,0,0,0,0,0
"3132",0,0,0,0,0,0,1,0,0,0,1
"3136",0,0,0,0,0,0,1,0,0,0,1
"3139",1,0,0,0,1,0,0,0,0,0,0
"3140",0,0,0,0,0,0,0,1,0,0,1
"3141",0,0,0,0,0,0,1,0,0,0,1
"3142",0,0,0,0,0,0,0,1,0,0,1
"3144",0,1,0,0,0,0,0,0,0,0,1
"3145",0,0,0,0,0,0,0,0,0,1,1
"3146",1,0,0,0,1,0,0,0,0,0,0
"3147",1,0,1,0,0,0,0,0,0,0,0
"3148",1,0,0,0,0,0,0,1,0,0,1
"3150",0,0,0,0,0,0,0,0,0,1,1
"3151",0,1,0,0,0,0,0,0,0,0,1
"3152",0,0,0,0,0,0,0,0,1,0,0
"3153",0,0,0,0,1,0,0,0,0,0,0
"3154",0,0,0,0,0,1,0,0,0,0,1
"3155",0,0,1,0,0,0,0,0,0,0,0
"3156",0,0,0,0,0,0,0,1,0,0,1
"3157",1,0,0,0,1,0,0,0,0,0,0
"3159",0,0,0,0,0,0,0,0,0,1,1
"3160",0,0,0,0,0,1,0,0,0,0,1
"3161",0,0,0,0,0,0,0,0,0,1,1
"3162",1,0,0,0,0,0,0,0,1,0,0
"3165",1,0,1,0,0,0,0,0,0,0,0
"3166",0,0,0,0,1,0,0,0,0,0,0
"3167",0,0,0,0,0,0,1,0,0,0,1
"3170",1,0,0,0,1,0,0,0,0,0,0
"3173",1,0,0,0,0,0,0,0,0,1,1
"3176",0,0,0,0,1,0,0,0,0,0,0
"3177",0,0,0,0,0,0,1,0,0,0,1
"3178",0,1,0,0,0,0,0,0,0,0,1
"3179",0,0,0,0,0,0,0,0,0,1,1
"3180",0,0,0,0,0,0,1,0,0,0,1
"3182",0,0,0,0,0,0,0,1,0,0,1
"3183",0,0,1,0,0,0,0,0,0,0,0
"3185",0,0,0,0,0,0,1,0,0,0,1
"3186",0,1,0,0,0,0,0,0,0,0,1
"3187",0,0,0,0,0,0,0,0,1,0,0
"3188",0,0,0,0,0,0,0,0,1,0,0
"3190",1,0,0,0,0,0,0,0,1,0,0
"3191",0,0,1,0,0,0,0,0,0,0,0
"3192",1,0,0,0,0,0,0,0,0,1,1
"3193",0,0,0,0,0,0,0,1,0,0,1
"3196",0,1,0,0,0,0,0,0,0,0,1
"3197",0,0,0,0,0,0,0,0,1,0,0
"3198",0,0,0,0,0,0,0,0,0,1,1
"3200",0,0,0,0,0,0,0,1,0,0,1
"3202",0,0,0,0,1,0,0,0,0,0,0
"3209",0,0,0,0,0,0,0,0,0,1,1
"3211",0,0,1,0,0,0,0,0,0,0,0
"3212",1,0,0,0,0,0,0,0,1,0,0
"3213",0,0,0,0,0,0,0,0,0,1,1
"3214",0,0,0,0,0,0,0,0,1,0,0
"3216",0,0,0,0,0,0,0,0,0,1,1
"3217",1,0,0,0,0,0,0,0,0,1,1
"3218",0,1,0,0,0,0,0,0,0,0,1
"3219",0,0,0,0,0,0,0,0,1,0,0
"3220",0,0,0,0,0,0,0,0,0,1,1
"3227",0,0,1,0,0,0,0,0,0,0,0
"3230",0,0,0,0,0,0,0,0,0,1,1
"3231",1,0,0,0,0,0,0,0,0,1,1
"3233",0,0,1,0,0,0,0,0,0,0,0
"3234",0,0,0,0,0,1,0,0,0,0,1
"3235",1,0,1,0,0,0,0,0,0,0,0
"3236",0,0,0,0,0,0,0,1,0,0,1
"3238",0,0,0,0,0,0,0,1,0,0,1
"3239",0,0,0,0,0,1,0,0,0,0,1
"3245",0,0,0,0,0,0,0,0,0,1,1
"3246",1,0,1,0,0,0,0,0,0,0,0
"3247",1,0,0,0,0,0,0,0,0,1,1
"3249",0,0,0,0,0,0,0,1,0,0,1
"3250",0,0,0,0,0,0,0,0,1,0,0
"3252",0,0,0,0,0,0,0,0,0,1,1
"3253",0,0,0,0,0,0,0,0,0,1,1
"3254",0,0,0,0,0,0,0,1,0,0,1
"3255",0,0,0,0,0,1,0,0,0,0,1
"3256",0,0,0,0,0,0,0,1,0,0,1
"3257",1,0,0,0,0,0,0,0,0,1,1
"3258",1,0,1,0,0,0,0,0,0,0,0
"3259",0,0,1,0,0,0,0,0,0,0,0
"3263",0,0,0,0,0,1,0,0,0,0,1
"3265",1,1,0,0,0,0,0,0,0,0,1
"3266",1,0,0,0,1,0,0,0,0,0,0
"3267",1,0,0,0,0,0,0,0,0,1,1
"3268",0,0,0,0,1,0,0,0,0,0,0
"3269",1,0,0,0,0,0,0,1,0,0,1
"3272",0,1,0,0,0,0,0,0,0,0,1
"3273",0,0,0,0,0,0,0,0,0,1,1
"3274",0,0,0,1,0,0,0,0,0,0,1
"3275",1,0,0,0,1,0,0,0,0,0,0
"3276",1,0,1,0,0,0,0,0,0,0,0
"3277",0,0,0,0,0,0,0,0,0,1,1
"3278",0,0,1,0,0,0,0,0,0,0,0
"3279",0,1,0,0,0,0,0,0,0,0,1
"3281",0,0,0,0,0,0,0,1,0,0,1
"3282",0,0,0,0,0,0,0,1,0,0,1
"3283",0,1,0,0,0,0,0,0,0,0,1
"3285",0,0,0,0,0,0,0,0,0,1,1
"3286",1,0,0,0,0,0,0,1,0,0,1
"3287",0,0,0,0,0,0,0,0,0,1,1
"3288",1,0,0,0,0,0,0,1,0,0,1
"3289",0,0,1,0,0,0,0,0,0,0,0
"3290",0,0,0,0,0,0,0,0,0,1,1
"3292",0,0,1,0,0,0,0,0,0,0,0
"3293",0,0,0,0,0,0,0,0,1,0,0
"3294",0,0,0,0,0,0,1,0,0,0,1
"3295",0,0,1,0,0,0,0,0,0,0,0
"3296",0,0,0,0,0,0,1,0,0,0,1
"3299",0,0,0,0,0,1,0,0,0,0,1
"3300",1,0,0,0,0,0,0,0,0,1,1
"3302",1,0,1,0,0,0,0,0,0,0,0
"3304",0,0,0,0,0,1,0,0,0,0,1
"3305",0,0,0,0,0,1,0,0,0,0,1
"3306",0,0,0,0,0,0,0,0,0,1,1
